success,model_type,sample_index,total_psnr,local_steps,local_psnr,local_label,local_conf1,local_conf2,remote_steps,remote_psnr,s0_hostname,s0_label,s0_conf1,s0_conf2,s1_hostname,s1_label,s1_conf1,s1_conf2,s2_hostname,s2_label,s2_conf1,s2_conf2,s3_hostname,s3_label,s3_conf1,s3_conf2,s4_hostname,s4_label,s4_conf1,s4_conf2,s5_hostname,s5_label,s5_conf1,s5_conf2,s6_hostname,s6_label,s6_conf1,s6_conf2
True,fmnist,123,47.13338464055557,160,47.13338464055557,1,0.4965355098247528,0.496528297662735,22,159.568866899572,server-amdrome,3,0.4965323507785797,0.4965315163135529,server-intelbroadwell,1,0.4965321123600006,0.4965318143367767,server-intelcascadelake,1,0.4965325593948364,0.4965312480926514,server-intelhaswell,1,0.4965321123600006,0.4965318143367767,server-intelivybridge,1,0.4965327978134155,0.4965310096740722,server-intelsandybridge,1,0.4965327978134155,0.4965310096740722,server-intelskylake,1,0.4965325593948364,0.4965312480926514
False,fmnist,29,54.134139113231534,155,54.134139113231534,4,0.4999963045120239,0.4999874830245972,500,154.13070006156195,server-amdrome,4,0.4999921321868897,0.4999916553497314,server-intelbroadwell,4,0.4999923706054688,0.4999914169311523,server-intelcascadelake,4,0.4999927282333374,0.4999910593032837,server-intelhaswell,4,0.4999923706054688,0.4999914169311523,server-intelivybridge,4,0.49999654293060297,0.4999872446060181,server-intelsandybridge,4,0.49999654293060297,0.4999872446060181,server-intelskylake,4,0.4999927282333374,0.4999910593032837
False,cifar10,53,61.26836568576957,133,61.26836568576957,4,0.4999538064002991,0.4999452233314514,500,150.68947248941313,server-amdrome,4,0.4999499917030335,0.49994903802871704,server-intelbroadwell,4,0.4999529719352722,0.4999460577964783,server-intelcascadelake,4,0.4999528527259826,0.4999461770057678,server-intelhaswell,4,0.4999529719352722,0.4999460577964783,server-intelivybridge,4,0.4999496340751648,0.4999493956565857,server-intelsandybridge,4,0.4999496340751648,0.4999493956565857,server-intelskylake,4,0.4999528527259826,0.4999461770057678
False,cifar10,16,62.925230087232215,652,62.925230087232215,0,0.3915280401706696,0.3915180563926697,500,148.03274374720067,server-amdrome,0,0.3915269076824188,0.3915212154388428,server-intelbroadwell,0,0.3915264904499054,0.3915216326713562,server-intelcascadelake,0,0.3915270864963532,0.3915199041366577,server-intelhaswell,0,0.3915264904499054,0.3915216326713562,server-intelivybridge,0,0.3915250301361084,0.3915219604969025,server-intelsandybridge,0,0.3915250301361084,0.3915219604969025,server-intelskylake,0,0.3915270864963532,0.3915199041366577
False,fmnist,124,47.679906524869295,186,47.679906524869295,0,0.4999958276748657,0.4999862909317017,500,157.756491703755,server-amdrome,0,0.499992847442627,0.4999892711639404,server-intelbroadwell,0,0.4999927282333374,0.49998939037323,server-intelcascadelake,0,0.4999926090240479,0.4999895095825195,server-intelhaswell,0,0.4999927282333374,0.49998939037323,server-intelivybridge,0,0.4999911785125733,0.4999909400939941,server-intelsandybridge,0,0.4999911785125733,0.4999909400939941,server-intelskylake,0,0.4999926090240479,0.4999895095825195
False,fmnist,31,69.756958830825,96,69.756958830825,5,0.4999979734420776,0.4999889135360718,500,162.7386975635717,server-amdrome,5,0.4999953508377075,0.4999915361404419,server-intelbroadwell,5,0.4999939203262329,0.4999929666519165,server-intelcascadelake,5,0.4999943971633911,0.4999924898147583,server-intelhaswell,5,0.4999939203262329,0.4999929666519165,server-intelivybridge,5,0.4999957084655762,0.4999911785125733,server-intelsandybridge,5,0.4999957084655762,0.4999911785125733,server-intelskylake,5,0.4999943971633911,0.4999924898147583
True,fmnist,125,43.76805525869819,369,43.76805525869819,4,0.4999845623970032,0.4999750256538391,97,148.1652018736271,server-amdrome,6,0.4999799132347107,0.4999796748161316,server-intelbroadwell,4,0.499980628490448,0.4999789595603943,server-intelcascadelake,4,0.4999799132347107,0.4999796748161316,server-intelhaswell,4,0.499980628490448,0.4999789595603943,server-intelivybridge,4,0.4999808669090271,0.4999787211418152,server-intelsandybridge,4,0.4999808669090271,0.4999787211418152,server-intelskylake,4,0.4999799132347107,0.4999796748161316
False,cifar10,55,71.27051816833324,165,71.27051816833324,3,0.4628865718841553,0.4628775119781494,500,155.48327427945185,server-amdrome,3,0.4628862142562866,0.4628781676292419,server-intelbroadwell,3,0.4628855884075165,0.4628787338733673,server-intelcascadelake,3,0.4628844559192658,0.4628800451755524,server-intelhaswell,3,0.4628855884075165,0.4628787338733673,server-intelivybridge,5,0.4628823697566986,0.4628820419311523,server-intelsandybridge,5,0.4628823697566986,0.4628820419311523,server-intelskylake,3,0.4628844559192658,0.4628800451755524
False,cifar10,17,53.892986885406884,683,53.892986885406884,8,0.496576189994812,0.4965662360191345,500,151.63989049288617,server-amdrome,8,0.4965739548206329,0.4965686202049256,server-intelbroadwell,8,0.4965740740299225,0.4965683817863464,server-intelcascadelake,8,0.4965737164020538,0.4965687394142151,server-intelhaswell,8,0.4965740740299225,0.4965683817863464,server-intelivybridge,8,0.4965749084949493,0.496567577123642,server-intelsandybridge,8,0.4965749084949493,0.496567577123642,server-intelskylake,8,0.4965737164020538,0.4965687394142151
False,fmnist,32,46.843442460159686,271,46.843442460159686,9,0.4850957691669464,0.4850862324237824,500,151.2329345171574,server-amdrome,9,0.4850925207138062,0.4850893318653106,server-intelbroadwell,9,0.4850916266441345,0.4850902259349823,server-intelcascadelake,7,0.4850916266441345,0.4850902259349823,server-intelhaswell,9,0.4850916266441345,0.4850902259349823,server-intelivybridge,9,0.4850916266441345,0.4850901663303375,server-intelsandybridge,9,0.4850916266441345,0.4850901663303375,server-intelskylake,7,0.4850916266441345,0.4850902259349823
True,fmnist,33,43.22235856040309,250,43.22235856040309,5,0.4996612668037415,0.4996516108512878,62,155.60856598162744,server-amdrome,7,0.4996565580368042,0.4996562004089356,server-intelbroadwell,5,0.4996578097343445,0.4996550679206848,server-intelcascadelake,5,0.4996578693389893,0.49965500831604,server-intelhaswell,5,0.4996578097343445,0.4996550679206848,server-intelivybridge,5,0.4996567964553833,0.4996559619903565,server-intelsandybridge,5,0.4996567964553833,0.4996559619903565,server-intelskylake,5,0.4996578693389893,0.49965500831604
False,fmnist,126,46.2421321963332,249,46.2421321963332,4,0.4999995827674866,0.4999900460243225,500,153.32520875235232,server-amdrome,4,0.499995231628418,0.4999942779541016,server-intelbroadwell,4,0.4999959468841553,0.4999935626983642,server-intelcascadelake,4,0.4999948740005493,0.4999946355819702,server-intelhaswell,4,0.4999959468841553,0.4999935626983642,server-intelivybridge,4,0.4999959468841553,0.4999935626983642,server-intelsandybridge,4,0.4999959468841553,0.4999935626983642,server-intelskylake,4,0.4999948740005493,0.4999946355819702
False,cifar10,56,51.295150699088275,195,51.295150699088275,1,0.4999388456344605,0.4999300241470337,500,155.1462497764654,server-amdrome,1,0.4999388456344605,0.4999300241470337,server-intelbroadwell,1,0.4999357461929321,0.499933123588562,server-intelcascadelake,2,0.4999349117279053,0.4999339580535889,server-intelhaswell,1,0.4999357461929321,0.499933123588562,server-intelivybridge,1,0.4999356269836426,0.4999332427978516,server-intelsandybridge,1,0.4999356269836426,0.4999332427978516,server-intelskylake,2,0.4999349117279053,0.4999339580535889
False,cifar10,19,68.84285556881821,329,68.84285556881821,1,0.4345947206020355,0.4345855712890625,500,147.57309212065383,server-amdrome,1,0.434590756893158,0.434590756893158,server-intelbroadwell,9,0.43459102511405945,0.4345905482769013,server-intelcascadelake,1,0.4345914721488953,0.4345898628234863,server-intelhaswell,9,0.43459102511405945,0.4345905482769013,server-intelivybridge,1,0.4345908463001251,0.4345894753932953,server-intelsandybridge,1,0.4345908463001251,0.4345894753932953,server-intelskylake,1,0.4345914721488953,0.4345898628234863
False,fmnist,34,48.94429448267954,224,48.94429448267954,4,0.4916055798530578,0.4915963113307953,500,153.11149839201332,server-amdrome,4,0.4916014671325684,0.4916005432605744,server-intelbroadwell,4,0.491601824760437,0.4916001856327057,server-intelcascadelake,4,0.4916011393070221,0.491600900888443,server-intelhaswell,4,0.491601824760437,0.4916001856327057,server-intelivybridge,4,0.4916010797023773,0.4916008412837982,server-intelsandybridge,4,0.4916010797023773,0.4916008412837982,server-intelskylake,4,0.4916011393070221,0.491600900888443
False,fmnist,127,43.60340139678179,272,43.60340139678179,9,0.5000039935112001,0.4999944567680359,500,154.46915005545594,server-amdrome,9,0.5000011324882507,0.4999973177909851,server-intelbroadwell,9,0.5000011324882507,0.4999973177909851,server-intelcascadelake,9,0.4999998807907105,0.4999984502792358,server-intelhaswell,9,0.5000011324882507,0.4999973177909851,server-intelivybridge,9,0.4999994039535522,0.4999989271163941,server-intelsandybridge,9,0.4999994039535522,0.4999989271163941,server-intelskylake,9,0.4999998807907105,0.4999984502792358
True,fmnist,35,57.65170521529448,155,57.65170521529448,4,0.4996151328086853,0.4996058344841003,61,154.26664807471874,server-amdrome,2,0.4996108412742615,0.4996101260185242,server-intelbroadwell,4,0.4996105432510376,0.4996103048324585,server-intelcascadelake,4,0.4996106028556824,0.4996103644371033,server-intelhaswell,4,0.4996105432510376,0.4996103048324585,server-intelivybridge,4,0.4996114373207092,0.4996095299720764,server-intelsandybridge,4,0.4996114373207092,0.4996095299720764,server-intelskylake,4,0.4996106028556824,0.4996103644371033
False,cifar10,57,59.1570070960779,1757,59.1570070960779,2,0.4949238002300263,0.4949141144752502,500,151.75273764921482,server-amdrome,2,0.4949236214160919,0.494914174079895,server-intelbroadwell,2,0.494923084974289,0.494914710521698,server-intelcascadelake,2,0.4949226379394531,0.4949152171611786,server-intelhaswell,2,0.494923084974289,0.494914710521698,server-intelivybridge,2,0.4949228763580322,0.4949148595333099,server-intelsandybridge,2,0.4949228763580322,0.4949148595333099,server-intelskylake,2,0.4949226379394531,0.4949152171611786
False,cifar10,20,80.67241545744871,138,80.67241545744871,2,0.4996904730796814,0.49968260526657104,500,156.44604914968974,server-amdrome,2,0.4996877610683441,0.4996853768825531,server-intelbroadwell,2,0.4996871650218964,0.4996859729290009,server-intelcascadelake,2,0.4996866881847382,0.4996864497661591,server-intelhaswell,2,0.4996871650218964,0.4996859729290009,server-intelivybridge,4,0.4996870458126068,0.4996860921382904,server-intelsandybridge,4,0.4996870458126068,0.4996860921382904,server-intelskylake,2,0.4996866881847382,0.4996864497661591
True,cifar10,21,53.13401037705652,193,53.13401037705652,2,0.4964787364006042,0.496469259262085,187,148.90580128773124,server-amdrome,5,0.4964741468429565,0.4964739084243774,server-intelbroadwell,2,0.4964753389358521,0.4964727461338043,server-intelcascadelake,2,0.4964763820171356,0.49647164344787603,server-intelhaswell,2,0.4964753389358521,0.4964727461338043,server-intelivybridge,2,0.4964759051799774,0.4964721202850342,server-intelsandybridge,2,0.4964759051799774,0.4964721202850342,server-intelskylake,2,0.4964763820171356,0.49647164344787603
False,fmnist,128,47.830000273074596,186,47.830000273074596,0,0.4984734952449799,0.4984643459320069,500,160.36779202348572,server-amdrome,0,0.4984717667102814,0.4984659552574158,server-intelbroadwell,0,0.4984699487686157,0.4984678030014038,server-intelcascadelake,2,0.4984691143035889,0.4984686374664306,server-intelhaswell,0,0.4984699487686157,0.4984678030014038,server-intelivybridge,0,0.4984708726406098,0.498466819524765,server-intelsandybridge,0,0.4984708726406098,0.498466819524765,server-intelskylake,2,0.4984691143035889,0.4984686374664306
True,fmnist,129,54.08024669270674,137,54.08024669270674,3,0.4999802112579346,0.4999703168869018,33,155.0312924766121,server-amdrome,2,0.4999754428863525,0.4999750852584839,server-intelbroadwell,3,0.4999761581420898,0.4999743700027466,server-intelcascadelake,3,0.499975860118866,0.4999746680259705,server-intelhaswell,3,0.4999761581420898,0.4999743700027466,server-intelivybridge,3,0.4999755024909973,0.4999750256538391,server-intelsandybridge,3,0.4999755024909973,0.4999750256538391,server-intelskylake,3,0.499975860118866,0.4999746680259705
False,fmnist,36,51.382205444819355,133,51.382205444819355,3,0.4997547268867493,0.4997464418411255,500,163.10555639501413,server-amdrome,3,0.4997522234916687,0.4997488856315613,server-intelbroadwell,3,0.499752938747406,0.499748170375824,server-intelcascadelake,3,0.4997522234916687,0.4997489452362061,server-intelhaswell,3,0.499752938747406,0.499748170375824,server-intelivybridge,3,0.4997507929801941,0.4997503161430359,server-intelsandybridge,3,0.4997507929801941,0.4997503161430359,server-intelskylake,3,0.4997522234916687,0.4997489452362061
False,cifar10,58,50.87270363218708,372,50.87270363218708,2,0.4999854564666748,0.4999756813049317,500,149.70855926021892,server-amdrome,2,0.4999837875366211,0.4999773502349854,server-intelbroadwell,2,0.4999839067459106,0.4999772310256958,server-intelcascadelake,2,0.4999825954437256,0.4999785423278809,server-intelhaswell,2,0.4999839067459106,0.4999772310256958,server-intelivybridge,2,0.499984622001648,0.4999765157699585,server-intelsandybridge,2,0.499984622001648,0.4999765157699585,server-intelskylake,2,0.4999825954437256,0.4999785423278809
False,cifar10,22,51.48374803904694,399,51.48374803904694,3,0.4046909511089325,0.4046817421913147,500,144.88404913860612,server-amdrome,3,0.4046862125396729,0.4046840965747833,server-intelbroadwell,3,0.4046862125396729,0.4046833217144013,server-intelcascadelake,3,0.4046858251094818,0.4046832621097565,server-intelhaswell,3,0.4046862125396729,0.4046833217144013,server-intelivybridge,3,0.404685914516449,0.4046835005283356,server-intelsandybridge,3,0.404685914516449,0.4046835005283356,server-intelskylake,3,0.4046858251094818,0.4046832621097565
False,fmnist,130,56.99523242857617,108,56.99523242857617,5,0.5000025629997253,0.4999930262565613,500,165.5165014549907,server-amdrome,5,0.4999992251396179,0.4999963641166687,server-intelbroadwell,5,0.4999980330467224,0.4999975562095642,server-intelcascadelake,5,0.5000001788139343,0.4999954104423523,server-intelhaswell,5,0.4999980330467224,0.4999975562095642,server-intelivybridge,5,0.4999978542327881,0.499997615814209,server-intelsandybridge,5,0.4999978542327881,0.499997615814209,server-intelskylake,5,0.5000001788139343,0.4999954104423523
False,fmnist,37,43.50353748689002,240,43.50353748689002,3,0.4997490048408508,0.4997394680976868,500,156.48529042574947,server-amdrome,3,0.4997460246086121,0.4997424483299256,server-intelbroadwell,3,0.4997454285621643,0.4997430443763733,server-intelcascadelake,2,0.4997444748878479,0.4997439980506897,server-intelhaswell,3,0.4997454285621643,0.4997430443763733,server-intelivybridge,3,0.4997454285621643,0.4997430443763733,server-intelsandybridge,3,0.4997454285621643,0.4997430443763733,server-intelskylake,2,0.4997444748878479,0.4997439980506897
True,fmnist,131,58.364372922078076,99,58.364372922078076,6,0.4994520545005798,0.4994425177574158,26,155.6079132096557,server-amdrome,0,0.4994474351406098,0.4994471967220306,server-intelbroadwell,6,0.4994494318962097,0.4994451403617859,server-intelcascadelake,6,0.4994494318962097,0.4994451403617859,server-intelhaswell,6,0.4994494318962097,0.4994451403617859,server-intelivybridge,6,0.4994516968727112,0.4994428753852844,server-intelsandybridge,6,0.4994516968727112,0.4994428753852844,server-intelskylake,6,0.4994494318962097,0.4994451403617859
True,fmnist,132,49.77769184528594,121,49.77769184528594,7,0.4995701909065247,0.49956268072128296,10,163.07315015972438,server-amdrome,5,0.4995670020580292,0.4995660483837128,server-intelbroadwell,7,0.499567300081253,0.4995656311511994,server-intelcascadelake,7,0.4995671808719635,0.4995657503604889,server-intelhaswell,7,0.499567300081253,0.4995656311511994,server-intelivybridge,7,0.4995684921741486,0.4995644390583038,server-intelsandybridge,7,0.4995684921741486,0.4995644390583038,server-intelskylake,7,0.4995671808719635,0.4995657503604889
True,fmnist,39,47.0297329099575,160,47.0297329099575,7,0.5000035166740417,0.4999961256980896,31,157.65112326911373,server-amdrome,9,0.4999998807907105,0.4999996423721314,server-intelbroadwell,7,0.5000002980232239,0.4999993443489074,server-intelcascadelake,7,0.4999997615814209,0.4999997615814209,server-intelhaswell,7,0.5000002980232239,0.4999993443489074,server-intelivybridge,7,0.5000006556510925,0.4999989867210388,server-intelsandybridge,7,0.5000006556510925,0.4999989867210388,server-intelskylake,7,0.4999997615814209,0.4999997615814209
True,fmnist,40,46.87711564393055,150,46.87711564393055,5,0.4990487396717072,0.4990392625331879,14,161.9233914212678,server-amdrome,9,0.4990439713001251,0.4990439414978027,server-intelbroadwell,5,0.4990443289279938,0.4990436732769013,server-intelcascadelake,5,0.4990443289279938,0.4990436136722565,server-intelhaswell,5,0.4990443289279938,0.4990436732769013,server-intelivybridge,5,0.4990443289279938,0.4990435540676117,server-intelsandybridge,5,0.4990443289279938,0.4990435540676117,server-intelskylake,5,0.4990443289279938,0.4990436136722565
True,fmnist,133,45.694233848160046,166,45.694233848160046,1,0.4998266100883484,0.4998169541358948,37,161.9991978775067,server-amdrome,3,0.4998218417167664,0.4998217225074768,server-intelbroadwell,1,0.4998234510421753,0.4998201131820679,server-intelcascadelake,1,0.4998244047164917,0.4998191595077514,server-intelhaswell,1,0.4998234510421753,0.4998201131820679,server-intelivybridge,1,0.4998219609260559,0.4998216032981873,server-intelsandybridge,1,0.4998219609260559,0.4998216032981873,server-intelskylake,1,0.4998244047164917,0.4998191595077514
True,fmnist,41,45.82619051355075,175,45.82619051355075,3,0.4993512630462647,0.4993415474891663,67,156.1178893298027,server-amdrome,6,0.499346524477005,0.4993462860584259,server-intelbroadwell,3,0.4993486702442169,0.4993440806865692,server-intelcascadelake,3,0.4993479549884796,0.4993447959423065,server-intelhaswell,3,0.4993486702442169,0.4993440806865692,server-intelivybridge,3,0.4993468225002289,0.499345988035202,server-intelsandybridge,3,0.4993468225002289,0.499345988035202,server-intelskylake,3,0.4993479549884796,0.4993447959423065
False,cifar10,59,58.29389829470116,449,58.29389829470116,0,0.5000028014183044,0.4999932646751404,500,148.88483694334496,server-amdrome,0,0.5000016093254089,0.4999944567680359,server-intelbroadwell,0,0.5000016093254089,0.4999944567680359,server-intelcascadelake,0,0.5000013709068298,0.499994695186615,server-intelhaswell,0,0.5000016093254089,0.4999944567680359,server-intelivybridge,0,0.5000028014183044,0.4999932646751404,server-intelsandybridge,0,0.5000028014183044,0.4999932646751404,server-intelskylake,0,0.5000013709068298,0.499994695186615
False,cifar10,23,56.592782581716996,217,56.592782581716996,5,0.4993138909339905,0.4993053078651428,500,150.94193268841562,server-amdrome,5,0.4993100166320801,0.4993091821670532,server-intelbroadwell,5,0.4993104338645935,0.4993087649345398,server-intelcascadelake,5,0.49931031465530396,0.4993088841438294,server-intelhaswell,5,0.4993104338645935,0.4993087649345398,server-intelivybridge,2,0.4993100762367249,0.4993091225624085,server-intelsandybridge,2,0.4993100762367249,0.4993091225624085,server-intelskylake,5,0.49931031465530396,0.4993088841438294
False,fmnist,134,42.38192506829834,245,42.38192506829834,7,0.4872720837593079,0.4872624576091766,500,157.15456048988602,server-amdrome,7,0.4872685074806213,0.4872657358646393,server-intelbroadwell,7,0.4872684478759766,0.4872657954692841,server-intelcascadelake,7,0.4872681796550751,0.4872661530971527,server-intelhaswell,7,0.4872684478759766,0.4872657954692841,server-intelivybridge,9,0.4872673153877258,0.4872668087482453,server-intelsandybridge,9,0.4872673153877258,0.4872668087482453,server-intelskylake,7,0.4872681796550751,0.4872661530971527
False,fmnist,42,50.880244339813615,187,50.880244339813615,0,0.4999879002571106,0.4999786019325256,500,153.69109445782718,server-amdrome,0,0.4999850392341614,0.4999814629554749,server-intelbroadwell,0,0.49998408555984497,0.4999824166297913,server-intelcascadelake,6,0.4999836087226868,0.4999828934669495,server-intelhaswell,0,0.49998408555984497,0.4999824166297913,server-intelivybridge,0,0.4999855160713196,0.4999809861183167,server-intelsandybridge,0,0.4999855160713196,0.4999809861183167,server-intelskylake,6,0.4999836087226868,0.4999828934669495
False,cifar10,61,53.53089683250796,269,53.53089683250796,2,0.4999560117721558,0.4999462366104126,500,145.3671173211961,server-amdrome,2,0.4999524354934693,0.4999498128890991,server-intelbroadwell,2,0.49995303153991705,0.4999492168426514,server-intelcascadelake,2,0.4999533891677856,0.4999488592147827,server-intelhaswell,2,0.49995303153991705,0.4999492168426514,server-intelivybridge,2,0.4999542236328125,0.4999480247497559,server-intelsandybridge,2,0.4999542236328125,0.4999480247497559,server-intelskylake,2,0.4999533891677856,0.4999488592147827
False,cifar10,24,72.88032974429457,81,72.88032974429457,2,0.4999821186065674,0.4999725818634033,500,160.96833365007774,server-amdrome,0,0.4999774694442749,0.4999772310256958,server-intelbroadwell,2,0.499977707862854,0.4999769926071167,server-intelcascadelake,0,0.499977707862854,0.4999769926071167,server-intelhaswell,2,0.499977707862854,0.4999769926071167,server-intelivybridge,0,0.4999783039093018,0.499976396560669,server-intelsandybridge,0,0.4999783039093018,0.499976396560669,server-intelskylake,0,0.499977707862854,0.4999769926071167
True,fmnist,1337,55.10049756589507,103,55.1005266474147,0,0.4999691843986511,0.4999596476554871,26,160.23773565215137,server-amdrome,6,0.4999645352363586,0.4999642968177795,server-intelbroadwell,0,0.499965250492096,0.4999635815620422,server-intelcascadelake,0,0.4999647736549378,0.4999640583992005,server-intelhaswell,0,0.499965250492096,0.4999635815620422,server-intelivybridge,0,0.4999646544456482,0.49996417760849,server-intelsandybridge,0,0.4999646544456482,0.49996417760849,server-intelskylake,0,0.4999647736549378,0.4999640583992005
True,fmnist,1000,48.58187275322868,137,48.58188557608909,1,0.4859627187252045,0.4859530329704285,16,162.11523548431592,server-amdrome,4,0.4859580099582672,0.4859575629234314,server-intelbroadwell,1,0.4859596490859986,0.4859560430049896,server-intelcascadelake,1,0.4859591424465179,0.4859564900398254,server-intelhaswell,1,0.4859596490859986,0.4859560430049896,server-intelivybridge,1,0.4859592914581299,0.4859561920166016,server-intelsandybridge,1,0.4859592914581299,0.4859561920166016,server-intelskylake,1,0.4859591424465179,0.4859564900398254
True,fmnist,1001,51.844842551473924,122,51.84485976676858,3,0.4926616549491882,0.4926517903804779,57,160.9670127994988,server-amdrome,6,0.49265694618225103,0.4926563501358032,server-intelbroadwell,3,0.4926592111587525,0.4926541745662689,server-intelcascadelake,3,0.4926592707633972,0.4926541745662689,server-intelhaswell,3,0.4926592111587525,0.4926541745662689,server-intelivybridge,3,0.4926571249961853,0.4926562905311585,server-intelsandybridge,3,0.4926571249961853,0.4926562905311585,server-intelskylake,3,0.4926592707633972,0.4926541745662689
True,fmnist,1002,49.669627217895744,130,49.66964149409258,5,0.4236695468425751,0.4236598908901215,38,160.56782125436916,server-amdrome,6,0.4236646890640259,0.4236639738082886,server-intelbroadwell,5,0.4236653447151184,0.4236634373664856,server-intelcascadelake,5,0.4236655831336975,0.423663467168808,server-intelhaswell,5,0.4236653447151184,0.4236634373664856,server-intelivybridge,5,0.4236645996570587,0.4236635267734528,server-intelsandybridge,5,0.4236645996570587,0.4236635267734528,server-intelskylake,5,0.4236655831336975,0.423663467168808
False,cifar10,1000,0.0,521,48.79598655815982,9,0.4981040358543396,0.4980945289134979,500,153.96878782102374,server-amdrome,9,0.4981037974357605,0.498094767332077,server-intelbroadwell,9,0.4981042742729187,0.4980942904949188,server-intelcascadelake,9,0.4981040358543396,0.4980945289134979,server-intelhaswell,9,0.4981042742729187,0.4980942904949188,server-intelivybridge,9,0.4981047511100769,0.4980938136577606,server-intelsandybridge,9,0.4981047511100769,0.4980938136577606,server-intelskylake,9,0.4981040358543396,0.4980945289134979
False,fmnist,1003,0.0,400,58.465621167796,0,0.33525019884109497,0.3352402746677399,500,146.52568252837722,server-amdrome,0,0.33524614572525024,0.33524322509765625,server-intelbroadwell,0,0.33524516224861145,0.3352442681789398,server-intelcascadelake,0,0.3352447748184204,0.33524471521377563,server-intelhaswell,0,0.33524516224861145,0.3352442681789398,server-intelivybridge,0,0.3352445960044861,0.33524423837661743,server-intelsandybridge,0,0.3352445960044861,0.33524423837661743,server-intelskylake,0,0.3352447748184204,0.33524471521377563
False,cifar10,1001,0.0,269,59.315400468511115,0,0.4726943075656891,0.4726846218109131,500,150.3156178346903,server-amdrome,0,0.4726912677288056,0.4726876616477966,server-intelbroadwell,0,0.4726915955543518,0.4726874232292175,server-intelcascadelake,0,0.4726918637752533,0.4726869165897371,server-intelhaswell,0,0.4726915955543518,0.4726874232292175,server-intelivybridge,0,0.472691684961319,0.4726869463920593,server-intelsandybridge,0,0.472691684961319,0.4726869463920593,server-intelskylake,0,0.4726918637752533,0.4726869165897371
False,fmnist,1004,0.0,205,50.19485348835255,0,0.4999996423721314,0.4999908208847046,500,153.7720152986031,server-amdrome,0,0.4999959468841553,0.4999945163726807,server-intelbroadwell,0,0.4999958276748657,0.4999946355819702,server-intelcascadelake,0,0.4999955892562866,0.4999948740005493,server-intelhaswell,0,0.4999958276748657,0.4999946355819702,server-intelivybridge,0,0.4999977350234986,0.4999927282333374,server-intelsandybridge,0,0.4999977350234986,0.4999927282333374,server-intelskylake,0,0.4999955892562866,0.4999948740005493
True,fmnist,1005,47.23044798326622,182,47.230461343372866,3,0.4918245673179626,0.4918146133422852,50,158.45066196574862,server-amdrome,2,0.4918197691440582,0.4918192923069,server-intelbroadwell,3,0.4918203055858612,0.4918187856674194,server-intelcascadelake,3,0.4918200671672821,0.4918191432952881,server-intelhaswell,3,0.4918203055858612,0.4918187856674194,server-intelivybridge,3,0.4918204247951508,0.4918187856674194,server-intelsandybridge,3,0.4918204247951508,0.4918187856674194,server-intelskylake,3,0.4918200671672821,0.4918191432952881
False,cifar10,1002,0.0,215,51.56346796435042,7,0.4991224408149719,0.4991124570369721,500,150.77630627815566,server-amdrome,7,0.4991186857223511,0.499116063117981,server-intelbroadwell,7,0.4991207122802734,0.4991140365600586,server-intelcascadelake,7,0.4991195797920227,0.4991152882575989,server-intelhaswell,7,0.4991207122802734,0.4991140365600586,server-intelivybridge,7,0.499118983745575,0.4991157650947571,server-intelsandybridge,7,0.499118983745575,0.4991157650947571,server-intelskylake,7,0.4991195797920227,0.4991152882575989
False,fmnist,1006,0.0,294,42.798322135137965,9,0.4999511241912842,0.4999427795410156,500,155.3310138698215,server-amdrome,9,0.4999487400054932,0.4999451637268066,server-intelbroadwell,5,0.4999470710754394,0.4999468326568604,server-intelcascadelake,9,0.4999473094940186,0.4999465942382813,server-intelhaswell,5,0.4999470710754394,0.4999468326568604,server-intelivybridge,9,0.4999481439590454,0.4999457597732544,server-intelsandybridge,9,0.4999481439590454,0.4999457597732544,server-intelskylake,9,0.4999473094940186,0.4999465942382813
True,fmnist,1007,72.7086660970542,78,72.70895053156934,6,0.4924741089344025,0.4924647212028504,24,157.4247395493956,server-amdrome,0,0.4924696087837219,0.4924692511558533,server-intelbroadwell,6,0.4924706518650055,0.4924682974815369,server-intelcascadelake,6,0.4924710988998413,0.4924678206443786,server-intelhaswell,6,0.4924706518650055,0.4924682974815369,server-intelivybridge,6,0.492470920085907,0.492467999458313,server-intelsandybridge,6,0.492470920085907,0.492467999458313,server-intelskylake,6,0.4924710988998413,0.4924678206443786
True,fmnist,1008,78.19776418744424,237,78.19711164698414,6,0.4997811019420624,0.4997721612453461,60,153.4020304589665,server-amdrome,4,0.4997767508029938,0.4997765123844147,server-intelbroadwell,6,0.4997775256633759,0.4997757375240326,server-intelcascadelake,6,0.4997783601284027,0.4997749030590058,server-intelhaswell,6,0.4997775256633759,0.4997757375240326,server-intelivybridge,6,0.4997775256633759,0.4997757375240326,server-intelsandybridge,6,0.4997775256633759,0.4997757375240326,server-intelskylake,6,0.4997783601284027,0.4997749030590058
False,cifar10,1003,0.0,984,77.8364625493625,6,0.4906174838542938,0.4906082451343536,500,150.18904431962966,server-amdrome,6,0.4906152486801148,0.4906102120876312,server-intelbroadwell,6,0.4906166195869446,0.4906089007854462,server-intelcascadelake,6,0.4906162023544312,0.4906092882156372,server-intelhaswell,6,0.4906166195869446,0.4906089007854462,server-intelivybridge,6,0.4906151294708252,0.4906104505062103,server-intelsandybridge,6,0.4906151294708252,0.4906104505062103,server-intelskylake,6,0.4906162023544312,0.4906092882156372
